node1,node2,label
"SADLER, EM","THIELEMANN, FMF",0
"PATNAIK, AR","PALTANI, S",0
"PENDLETON, GN","CENTURION, M",0
"CRARY, DJ","SAZONOV, S",0
"NAKAMURA, T","PANDEY, AK",0
"ARMUS, L","TRAN, K",0
"GHISELLINI, G","LESSARD, WCRW",0
"LANG, MJ","SWORDY, S",1
"HALPERN, J","PIAN, E",1
"SAMBRUNA, RM","WOLTER, A",0
"BYUN, YI","TRAGER, SC",0
"ROMEROCOLMENERO, E","LUPPINO, G",0
"MACCHETTO, FD","SMITH, DA",0
"MURAKAMI, T","VILLAVER, E",0
"GOUGH, RG","TINGAY, SJ",1
"BANKS, TS","STATHAKIS, R",0
"LAUER, T","MIGLIORINI, S",0
"FIUME, DD","NUCCIARELLI, G",0
"LANGE, C","MUELLER, P",1
"GRINDLAY, J","SORDO, SD",0
"SQUIRES, G","MCLEAN, IS",0
"ZAND, JJMIT","VALLE, MD",0
"BOWER, GA","PIRZKAL, N",0
"BRAINERD, JJ","BRUYN, AGD",0
"MCMAHON, RG","GLASS, IS",0
"PUNCH, M","DENANCE, JP",1
"TELLES, E","MARTINEZDELGADO, D",0
"FERRIS, RH","BACKUS, PR",0
"COMASTRI, A","RICCI, D",1
"PANAGIA, N","COLE, DM",0
"FOSTER, MJ","PORRATA, RA",0
"SEKIGUCHI, M","CHAFFEE, FH",0
"AXELROD, TS","LARKIN, J",0
"MINEO, T","BURDETT, AM",0
"YI, S","ZINN, R",1
"SAUNDERS, W","ROCCAVOLMERANGE, B",0
"DONE, C","DREIZLER, S",0
"COX, P","HUGGINS, PJ",1
"STORRIELOMBARDI, LJ","ZIRM, A",0
"CESARSKY, C","MOORWOOD, A",1
"CAON, N","GROOT, PJ",0
"MASE, K","MINAGAWA, T",1
"HEARNSHAW, JB","TANIMORI, T",0
"MCCARTHY, JK","PANCINO, E",0
"BAND, DL","KENDZIORRA, E",0
"REINSCH, K","MUKAI, K",0
"PHILLIPS, M","PANAGIA, N",1
"TESSERI, A","WOLTER, A",0
"COE, M","BUCKLEY, JH",0
"ZAMPIERI, L","CUSUMANO, G",0
"LAMB, DQ","GULL, T",0
"LIN, H","HALPERN, M",0
"TOMANEY, A","KOLLATSCHNY, W",0
"BRAINERD, JJ","RUTTEN, RGM",0
"DAVIS, M","BERLIND, P",0
"PARMAR, AN","COCCO, V",0
"SILLS, A","JONES, BF",1
"LACEY, CG","BAUGH, C",0
"PERSIC, M","ELVIS, M",0
"TAKAHASHI, T","PARMAR, AN",0
"MATSUOKA, M","BRAATZ, JA",1
"AVIGNONE, FT","MORALES, A",1
"CHEN, W","ZHANG, X",1
"LAZZATI, D","IANNICOLA, G",0
"SUTHERLAND, W","LAHAV, O",1
"GIOMMI, P","BAO, G",0
"SIEBERT, J","STERNBERG, A",0
"RUBIN, BC","MUTCHLER, M",0
"HAARDT, F","VACANTI, G",0
"GLENDENNING, NK","HERMANN, B",0
"PATAT, F","SWANK, J",0
"ARMSTRONG, P","LYONS, K",0
"IMPEY, CD","ONEIL, K",1
"TELTING, J","STATHAKIS, R",0
"FORD, HC","HUGHES, HKPSMG",0
"YOKOGAWA, J","TSUJIMOTO, M",1
"FERNANDEZSOTO, A","LIN, H",1
"BOER, KSD","VALLENARI, A",1
"ALCOCK, C","RHIE, SH",1
"MAZETS, E","FERRIN, I",0
"FREEDMAN, S","ROBERTSON, R",1
"SASSEEN, TP","SIEGMUND, O",1
"BUTCHER, H","CANNON, RD",0
"HAYASHIDA, K","CUTRI, RM",0
"LOTZ, JM","MARTIN, C",0
"LAURENTMUEHLEISEN, SA","FRONTERA, F",0
"MAGAIN, P","NAESLUND, M",0
"BECKMAN, JE","LAINE, S",0
"KAARET, P","WOLD, M",0
"DVALI, G","SENJANOVIC, G",1
"BENNETT, DP","GROOT, P",1
"BOYLE, P","SALAMON, M",0
"OOSTERBROEK, T","CIOLO, LD",0
"NAKAMURA, T","YANAGITA, S",0
"MIHARA, T","APTEKAR, R",0
"MOSCARDINI, L","MURANTE, G",0
"WEINTRAUB, DA","SAHAI, R",1
"BRIEL, UG","BRUNNER, H",0
"WAGNER, SJ","RAY, PS",0
"MATSUOKA, M","POOLEY, G",0
"FRUCHTER, AS","BRANDT, S",0
"SAHU, KC","HUNT, LK",0
"KAWASAKI, Y","HAYAMI, Y",0
"LAWSON, WA","ROUKEMA, BF",0
"NORRIS, RP","THEUNS, T",0
"LEONARD, DC","ILLINGWORTH, G",0
"MINEO, T","LIEDAHL, DA",0
"HIPPEL, TV","SUNTZEFF, NB",0
"DOTTORI, H","WINKLER, PF",0
"COLE, DM","BLAIN, A",0
"STEHLE, R","SMITH, RC",1
"MALKAN, M","FEROCI, M",0
"MCMAHON, RG","GROOM, DE",1
"ZAND, JIT","MCHARDY, I",0
"STELLA, L","STERGIOULAS, N",0
"A, W","F, OL",1
"BORGANI, S","PEN, UL",0
"PARK, H","FENIMORE, E",0
"SCHOENFELDER, V","SCHONFELDER, V",0
"FRIEMAN, J","GANGA, K",0
"LOPEZ, RJG","SNIDER, S",0
"DUPIN, JP","LIANG, SG",0
"PARMAR, AN","GIOVANNELLI, F",0
"BARONE, F","RUSSO, G",1
"RETTER, A","NAGANO, M",0
"PALAZZI, E","SWATERS, R",0
"SILK, J","MOULD, J",0
"ALLEN, SW","HENRY, JP",0
"LANTERI, L","COCCO, GD",0
"WEISTROP, D","NELSON, CH",1
"FOSBURY, RAE","BIRETTA, J",0
"CLINE, TL","ADAMS, B",0
"KERKWIJK, MHV","STROHMAYER, TE",1
"RORABECK, A","LEWIS, IJ",0
"PATAT, F","WALTON, N",0
"SWATERS, R","ROL, E",1
"WYSE, R","SCHMIDT, BP",0
"NILSSON, K","HERRANZ, D",0
"VITTORIO, N","GIACOMETTI, M",1
"LI, W","SHAPOVALOVA, AI",0
"MOLENDI, S","UCHIDA, Y",0
"VANDEHEI, T","YAMAMOTO, T",0
"PUCHNAREWICZ, EM","BREMER, MN",0
"LIRA, P","GILLILAND, R",0
"TANVIR, NR","BARGER, AJ",0
"PREECE, RD","QUASHNOCK, JM",0
"CELOTTI, A","BRESLIN, WCAC",0
"BURLEIGH, MR","LINDLER, D",0
"ELLIS, RS","HU, E",0
"WAMSTEKER, W","SOFFITTA, P",0
"SMITH, DA","KAHABKA, P",0
"CHAPMAN, SC","BALLINGER, B",0
"GRANDI, P","MACCARONE, MC",0
"FISHMAN, GJ","EYSSERIC, J",0
"FALCKE, H","MCDONALD, C",1
"LUMB, D","SANTANGEO, A",0
"SARGENT, WLW","THIELEMANN, FK",0
"BUTLER, RC","FERNADES, AJL",0
"AJHAR, EA","LEE, AT",0
"DJANNATIATAI, A","MORANO, R",1
"PUGET, J","SUTHERLAND, WJ",0
"MARTIN, EL","PERRIER, C",0
"KABE, S","ALCOCK, TMCC",0
"GOLDSCHMIDT, P","HUGHES, D",1
"LOW, MM","KIM, S",0
"ANDERSEN, MI","PETRY, C",0
"SCHOMMER, RA","LIRA, P",1
"BARTHEL, PD","BEMMEL, IMV",1
"BARRET, D","HEINDL, WA",0
"BRIGGS, M","TZIOUMIS, T",0
"JANNUZI, BT","KIRKPATRICK, JD",0
"COOK, TMCKH","TAYLOR, K",0
"MEISENHEIMER, K","MONALDI, L",0
"IVISON, RJ","KETO, E",0
"FINGER, MH","GEBALLE, TR",0
"GIOMMI, P","BUONANNO, R",0
"BRAINERD, JJ","FREEMAN, PE",0
"GIOVANNINI, G","GRANDI, SD",1
"NEUMANN, DM","HASINGER, G",0
"OBRIEN, PT","FIORE, F",0
"FEROCI, M","NICASTRO, F",1
"MALAGUTI, G","BONNETBIDAUD, JM",0
"SCHILD, R","ASSOUAD, P",0
"GOPALSWAMY, N","DENNISON, B",1
"THOMPSON, D","SABALISCK, N",1
"MEEGAN, C","ROSCHERR, B",1
"MASSONE, G","SPAZIALE, GFBA",0
"FORD, LA","ANFIMOV, DS",0
"PIAN, E","WEEKE, TC",0
"FERGUSON, HC","HALPERN, M",0
"FINLEY, J","KELLEY, LA",0
"FOX, D","STARK, MJ",1
"DJORGOVSKI, SG","DENNEFELD, M",0
"PIRO, L","PAERELS, F",1
"RAMSEY, LW","KREYSA, E",0
"WAMSTEKER, W","MOORE, EM",0
"HAARDT, F","FAVATA, F",0
"MALIZIA, A","REPHAELI, Y",0
"FREUDLING, W","KASAK, E",0
"MORGAN, EH","FOX, DW",1
"FRENK, CS","BALLINGER, B",0
"FIXSEN, DJ","HALVERSON, NW",0
"BENNETT, K","RHOADS, J",0
"JAHODA, K","SHEPPARD, DC",0
"ELLIS, R","SCHADE, D",0
"STEWART, I","SEBO, KM",0
"APTEKAR, R","CLARET, A",0
"FRONTERA, F","MCCONNELL, ML",0
"SUNTZEFF, N","MOOS, HW",0
"ISHINO, M","DIGEL, S",0
"SCOWEN, PA","HUGHES, SMG",0
"MATSUMOTO, H","DUPREE, AK",0
"POOLEY, GG","RAY, PS",1
"HURLEY, K","BOND, HE",0
"LUBIN, LM","SAKO, T",0
"IWASAWA, K","GRAINGE, K",0
"KILKENNY, D","GIARRUSSO, S",0
"ZHANG, W","ROBBA, NR",0
"PALTRINIERI, B","WHITNEY, JH",0
"HATTORI, M","ASAI, K",0
"TEUBER, J","ANDERSEN, M",0
"BERGERON, LE","GAL, RR",0
"KOCHANEK, CS","VESTERGAARD, M",0
"CAMPANA, S","HAARDT, F",1
"EGAMI, E","NAKAJIMA, T",0
"KILKENNY, D","MINEO, T",0
"MORITA, M","NOMOTO, K",0
"MAO, S","PAOLILLO, M",0
"RAWSON, D","STEFANIK, R",0
"PREECE, RD","REINSCH, K",0
"CAPALBI, M","LIPKIN, Y",0
"KIM, A","AFONSO, C",0
"JABLONSKI, M","SILVERMAN, JD",0
"PARMAR, AN","ROL, E",0
"APTEKAR, R","GANDOLFI, G",0
"DJORGOVSKI, SG","QUIMBY, R",0
"FROGEL, JA","ROBERTS, MS",0
"DESHPANDE, AA","COSTA, ME",0
"HOUDEK, G","VISKUM, M",0
"RUTLEDGE, RE","SCOTT, DM",0
"MONTANARI, E","FORTINI, P",1
"MITTAZ, JPD","WONNACOTT, D",1
"MULCHAEY, JS","MOULD, J",0
"TITARCHUK, LG","LEVINE, AM",0
"FISHMAN, GJ","PRINCE, TA",0
"SIKORA, M","PLEWA, T",1
"PALUMBO, GGC","PATAT, F",0
"BOISSEAU, B","KIEFER, C",0
"GRAZIANI, C","LUGINBUHL, C",0
"GEISLER, D","FRY, AM",0
"ODA, S","CIOLO, LD",0
"PUGET, J","CILEIGI, P",0
"SARGENT, WLW","MYERS, ST",0
"BLAKE, C","ECONOMOU, F",1
"HABERL, F","COLETTA, A",0
"BRAGAGLIA, A","CLAMPIN, M",0
"NAKAMURA, T","MONALDI, L",0
"NETZER, H","LEIBOWITZ, EM",0
"KIM, MY","HOOK, I",0
"CASTRO, ED","LORENTE, R",0
"WILLICK, JA","GUNN, JE",0
"FREEMAN, KC","BENNETT, TMCDP",1
"FERGUSON, H","MORSELLI, A",0
"FRAIL, DA","GERMANY, LM",0
"CRISTIANI, S","PETITJEAN, P",1
"PREECE, RD","VAUGHAN, BA",0
"FESTIN, L","NICASTRO, L",0
"KIRSHNER, RP","SOMERVILLE, RS",0
"MALKAN, MA","SADLER, EM",0
"KIRSHNER, RP","GUERRA, A",0
"VITTORIO, N","TSAY, W",0
"CARTERLEWIS, DA","SCHNEIDER, E",0
"WATSON, AM","MADORE, BF",0
"LIDMAN, C","POGGE, RW",0
"BLOEMEN, H","GRANDI, P",0
"GHISELLINI, G","CASPERSON, D",0
"KNOEDLSEDER, J","SCHOENFELDER, V",1
"FIGUEIREDO, N","PIACENTINI, F",0
"DIETRICH, M","HU, JY",0
"BELLONI, T","CENTURION, M",0
"THOMAS, VCPA","DEELEY, KE",0
"BRIGGS, MS","OTT, LL",0
"TANIMORI, T","OSCOZ, A",0
"JHA, S","SEBO, K",0
"GONZALEZRUIZ, A","SREDNICKI, M",0
"BLAIN, A","PRIEDHORSKY, B",0
"FRENK, CS","NEWBERG, H",0
"MELLIER, Y","BORYS, C",0
"ZAMORANI, G","PARKER, QA",0
"PERRI, M","RICCI, R",0
"GUILLOT, T","GUILLOT, MMT",0
"QUINN, PJ","LOH, EC",0
"GRINDLAY, JE","SAZONOV, S",0
"MARSHALL, SL","IRWIN, MJ",0
"ITO, N","HOLDER, J",0
"TAVANI, M","COLLMAR, W",1
"MATT, G","SION, EM",0
"EISENHARDT, PRM","DJORGOVSKI, SG",0
"THIELEMANN, FMF","ODA, S",0
"PEDERSEN, H","KOSHUT, TM",0
"HIRASAWA, H","DAWSON, BR",0
"WINKLER, C","HARMON, A",0
"LUBIN, LM","SOKOLOV, VV",0
"FAN, X","ZOU, ZL",0
"WALTMAN, EB","PACIESAS, W",0
"GRAHAM, J","ARMSTRONG, M",0
"KIM, A","GRY, C",0
"PIRAINO, S","NICKLAS, H",0
"PANDEY, AK","BONGIOVANNI, A",0
"RETTER, A","ROBERTS, MD",0
"FESEN, RA","MUHLI, P",0
"KANG, H","WAMBSGANSS, J",0
"SCHINDLER, S","LEHMANN, I",0
"FRANCESCO, GD","ZHANG, YH",0
"KOESTER, D","MAGNEVILLE, C",0
"WEEKES, TC","DUNLEA, S",1
"ARMUS, L","BECKLIN, EE",0
"PAHRE, MA","KOERNER, D",0
"DAVIES, MB","COLGATE, SA",0
"MATHESON, T","DEELEY, KE",0
"LONGAIR, MS","OLIVER, SJ",1
"DRESSLER, A","DOWLING, DM",0
"DJORGOVSKI, SG","MATTEI, A",0
"MULLER, D","SWORDY, S",1
"FEVRE, OL","SOUCAIL, G",0
"FUNK, B","FRAIL, D",0
"GASPERIS, GD","GANGA, K",1
"REICHERT, GA","SARZI, M",0
"BRIEL, UG","JAMES, PA",0
"MATTHEWS, K","CONDON, JJ",1
"CHANTELL, M","MEYER, DI",1
"FRANCESCHINI, A","PARMAR, AN",0
"IVANOV, EN","MODENA, I",1
"MALAGUTI, G","ILYIN, I",0
"KASAI, M","BORNER, G",1
"DICKINSON, M","SCHILIZZI, RT",0
"EATON, N","DUNLOP, JS",0
"GOUDFROOIJ, P","POLLARD, KR",0
"YOSHIZAWA, M","LEWIS, IJ",0
"TAKAHASHI, T","KAKIMOTO, F",0
"PARKER, QA","GREEN, SF",0
"BYUN, Y","CHEN, J",1
"MITSUI, T","DIGEL, S",0
"MOULD, J","WEBSTER, R",1
"JOHNSON, JA","BRILEY, M",0
"WHITE, RA","WADSLEY, JW",0
"LANDSMAN, WB","TEAM, TUITS",0
"BASSANI, L","DEAN, AJ",1
"LASOTA, J","KROLIK, J",0
"SMAIL, I","CAMPUSANO, L",0
"KUNKEL, M","KOLLGAARD, R",1
"BOHM, T","LAWSON, WA",1
"KRAEMER, G","HEITHAUSEN, A",0
"BAUM, WA","IDT, W",0
"CALLANAN, PJ","WILDT, PD",0
"MIRALLES, JA","ALOY, MA",1
"KHOKHLOV, AM","PHELPS, S",0
"BURROWS, A","GIZIS, J",0
"JHA, S","HILL, RJ",0
"REYNOLDS, CS","PADOVANI, P",0
"RHOADS, J","PORRATA, RA",0
"DELANEY, M","PIERRE, M",0
"WOLD, M","PETRY, C",0
"RIPEPI, V","PAOLANTONIO, AD",1
"KUBO, H","MATSUOKA, T",0
"ORLANDINI, M","IBBETSON, P",0
"MOORWOOD, AFM","MANN, RG",0
"MACCACARO, T","GAENSICKE, BT",0
"FREEMAN, KC","VANDERHEI, T",1
"KIEDA, D","RAMSEY, B",0
"RYAN, J","CHIABERGE, M",0
"NANDRA, K","HARTMAN, RC",0
"WILKINSON, PN","SCHECHTER, PL",0
"YANNY, B","KENT, S",1
"NICASTRO, F","VASSILIEV, VV",0
"KAARET, P","BRESLIN, WCAC",0
"CROTTS, APS","COSTA, E",0
"LU, L","PFEIFFER, B",0
"JOCHUM, J","YELLIN, S",1
"TONRY, J","MILLER, S",0
"MOLENDI, S","RAPISARDA, M",1
"POGGE, RW","DENG, ZG",0
"MAGAIN, P","SOHY, S",1
"WEEKES, TC","CHAKRABARTY, D",0
"BOYLE, BJ","SWATERS, R",0
"DRESSLER, A","LEE, J",0
"IVISON, RJ","LONGAIR, MS",1
"COWIE, LL","SAUNDERS, W",0
"OZEKI, H","ITO, T",1
"LEIBUNDGUT, B","KOLLATSCHNY, W",0
"LEIBOWITZ, EM","GRAUER, AD",1
"BOEHNHARDT, H","MCLEAN, IS",0
"MCMAHON, RG","SIMPSON, C",0
"KALUZNY, J","HARMER, D",0
"FREDERIKS, DD","EMMET, W",0
"MEINHOLD, PR","LINEWEAVER, CH",0
"GORDO, JB","SLANE, P",0
"KLYPIN, A","MULLER, V",1
"COLLESS, M","NUNES, NJ",0
"LEWIN, WHG","OFEK, EO",0
"MADDOX, SJ","PONMAN, TJ",0
"BAHCALL, J","PETRUCCI, PO",0
"FINLEY, J","SINNIS, C",0
"YOSHII, H","NODA, S",0
"ZHANG, SN","UNO, S",0
"COMASTRI, A","MASON, KO",1
"MOLENDI, S","SPARKS, W",0
"LEHAR, J","FISHMAN, GJ",0
"VERNER, DA","WALTER, DK",1
"KUIPER, L","PEROLA, GC",0
"GROVE, JE","TRUSHKIN, S",0
"BARTON, E","TOKARZ, SP",0
"TANVIR, N","LAROS, J",0
"ISRAEL, GL","SEITZ, T",0
"ZAND, JJMIT","PIRAINO, S",0
"KROLIK, JH","SERGEEVA, EA",0
"GRAFF, DS","BEERS, TC",0
"BOND, HE","LEIBOWITZ, E",0
"ELLIS, RS","CAPPI, A",0
"FRUCHTER, AS","SHAPLEY, A",1
"TENORIOTAGLE, G","KUDLICKI, A",0
"IRWIN, M","WILLIAMS, LLR",1
"ROBERTS, D","CARILLI, C",0
"CARSWELL, RF","LISKE, J",1
"CARTER, B","TRODDEN, M",1
"MURAKI, Y","YOSHII, H",0
"BOND, HE","CLOCCHIATTI, A",0
"BASSANI, L","PREGER, B",0
"MAARTENS, R","ARAUJO, M",0
"AVILES, R","REHNER, DM",1
"TAKALO, L","CONNAUGHTON, V",1
"LILLY, SJ","SMECKERHANE, T",0
"SAVAGLIO, S","DORMAN, B",0
"KNOX, L","ALLEN, B",1
"GREBEL, EK","SMITH, RC",0
"TAKAHASHI, T","WATSON, AA",0
"CUTLER, C","USHOMIRSKY, G",1
"GRAHAM, JA","SMITH, TR",0
"BERNARDEAU, F","KING, EA",0
"LOH, EC","SEO, ES",0
"SOIFER, BT","BAHCALL, J",0
"POGGIANTI, BM","SCOVILLE, NZ",0
"SANDERS, DB","KABURAKI, O",0
"GRUBER, E","BLAES, OM",0
"ORR, A","TAREI, G",0
"STEWART, GC","FIORE, F",0
"SCHOMMER, RA","WAGONER, R",0
"WILSON, RB","CUSUMANO, G",0
"KULKARNI, SR","MACCHETTO, FD",0
"MAEDA, K","UMEDA, H",0
"MORGANTI, R","BLANDHAWTHORN, J",1
"LARI, MMEC","MIGNOLI, M",0
"PUGET, J","AGHANIM, N",0
"BAUGH, CM","QUILIS, FRPV",0
"KOUVELIOTOU, C","SCHOMMER, RA",0
"SANDQUIST, EL","COSTA, GSD",0
"THOMAS, PA","PICHLMEIER, J",0
"NANDRA, K","UEDA, Y",0
"GILLI, R","REBECCHI, S",0
"CASTROTIRADO, A","BARBIELLINI, G",0
"MACRI, L","FABRICANT, DG",0
"PERLMAN, E","TAMBURELLI, F",0
"MEIER, DL","TRIGILIO, C",0
"KUSUNOSE, M","LIN, D",1
"TUTUI, Y","VILAVILARO, B",0
"STANFORD, SA","GRAINGE, K",0
"FAN, X","ROCKOSI, CM",0
"HARTMAN, RC","SALVATI, M",0
"OMONT, A","FORVEILLE, T",1
"CAPPI, M","HARRISON, F",0
"FRANCESCHINI, A","PETRIS, MD",0
"POOLEY, G","STEVENS, J",0
"HESSMAN, FV","NOGAMI, D",1
"ROMEO, G","BAKER, JC",0
"DANZIGER, J","VALLE, MD",1
"FREEDMAN, S","IWASA, N",0
"HINES, DC","SANDERS, DB",0
"BRIGGS, M","MATTEI, A",0
"HURLEY, K","GAETZ, TJ",0
"BOYLE, B","KEMP, SN",0
"GONZALEZSERRANO, I","ROMEROCOLMENERO, E",0
"WERNER, MW","BUSHOUSE, HA",1
"WOLSZCZAN, A","KUNZL, T",0
"BAND, DL","MOORE, CB",0
"FREI, Z","TYSON, JA",1
"ADELBERGER, KL","MATTEUZZI, A",0
"CHIAPPETTI, L","MACCARONE, MC",1
"LAINELA, M","HOLLAND, WS",0
"KASPI, VM","FREIRE, PC",0
"COMASTRI, A","MALKOV, YF",0
"THOMMES, E","MCKAY, TA",0
"GIARRUSSO, S","MULLER, J",0
"BARCONS, X","BOYLE, B",0
"BRANDNER, W","CHU, YH",1
"COWIE, LL","ARMUS, L",0
"TADHUNTER, CN","HENNING, P",0
"MULLER, RA","LIDMAN, C",0
"MURAISHI, H","GUARNIERI, A",0
"FEVRE, OL","THUAN, T",0
"PARIJSKIJ, YN","TEMIROVA, AV",1
"COOK, KH","GALYAM, A",0
"KANE, S","LAYDEN, A",0
"MARTINEZGONZALEZ, E","BLOOM, JS",0
"BROTHERTON, M","WOLK, S",0
"TELLO, C","BENSADOUN, M",1
"REBEL, H","YADAV, KK",0
"MCHARDY, IM","FANTI, R",0
"BOYLE, BJ","FISHMAN, GJ",0
"HOLLENBACH, DJ","STACEY, G",1
"WYSE, RFG","SIMON, G",0
"AUGUSTEIJN, T","WANAJO, S",0
"KNEIB, J","KIM, AG",0
"EBELING, H","SMITH, PJ",0
"FREUDLING, W","TOOMET, O",1
"JABLONSKI, F","GREGORIOHETEM, J",1
"FENDER, RP","COE, MJ",0
"STANFORD, SA","DUROUCHOUX, P",0
"BECKER, AC","ITO, N",0
"ULMER, MP","CASTANDER, FJ",1
"FERREIRA, P","JANSSEN, MA",0
"AWAKI, H","HAILEY, C",0
"COLLINS, CA","SCHMOLT, I",0
"FIUME, DD","PETRO, L",0
"BRANDT, WN","BLANCO, P",0
"HARTMANN, DH","MAGRIS, G",0
"BEUERMANN, K","MCHARDY, I",0
"MULLER, J","GALAMA, T",0
"ABERGEL, A","SUMNER, T",0
"DENNEFELD, M","CAMBRESY, L",0
"ORTIZ, A","PUIMEDON, J",0
"FRAIL, DA","BARBIELLINI, G",0
"SARGENT, WLW","PALAZZI, E",0
"ROUKEMA, BF","POLLARD, KR",0
"HIBBARD, J","CROTTS, APS",1
"BRAUN, DC","FAN, Y",1
"HEAVENS, A","HUGHES, D",0
"JAKOVAC, A","KATZ, SD",1
"IVEZIC, Z","SZCZERBA, R",1
"MIRABEL, IF","HJELLMING, RM",1
"BLAKESLEE, JP","WORTHEY, G",1
"DRESSLER, A","KELSON, DD",1
"PURSIMO, T","NESCI, R",0
"TRURAN, JW","BURLES, S",0
"MATTEUCCI, F","PAERELS, F",0
"HARRIS, K","MILLER, RS",0
"YODH, GB","ONG, R",0
"BAHCALL, NA","WARREN, MS",0
"REMILLARD, R","LEVENTHAL, M",0
"CARRAMINANA, A","CRAM, L",0
"TAYLOR, AN","GUILLOTEAU, S",0
"PARADIJS, JV","DEADY, JH",0
"KASPI, S","YANAGISAWA, T",1
"SECKER, J","WEBB, TM",0
"ANDREON, S","GRAHAM, A",0
"LAUER, T","RICHSTONE, DO",0
"WERF, PPVD","TILANUS, RPJ",1
"GAL, RR","VALLAZZA, E",0
"PARMAR, AN","OSCOZ, A",0
"CLOCCHIATTI, A","HAINAUT, OR",0
"MIRALDAESCUDE, J","IVISON, RJ",0
"HO, LC","DANN, J",0
"PIRO, L","COLE, D",0
"MADDOX, SJ","DESERT, F",0
"HUOVELIN, J","CASARES, J",0
"EDGE, AC","LEHMANN, I",0
"PERSIC, M","LIDMAN, C",0
"GROOT, PJ","GOMER, R",0
"FREDERICS, D","FRAIL, D",0
"GIBSON, BK","STEFANIK, R",0
"STETSON, PB","STAUFFER, JR",0
"MADDEN, SC","CRAM, L",0
"MCBREEN, B","BOULADE, O",0
"BEGELMAN, MC","SILBERGLEIT, AS",0
"PALMER, DM","ZHANG, SN",0
"BENNETT, DP","DANIEL, A",0
"HU, E","BURGASSER, AJ",0
"OOSTERBROEK, T","HERRERA, D",0
"MAO, S","FRASCATI, E",0
"PERLMUTTER, S","SEVERSON, SA",0
"ALVES, D","GAL, R",0
"MULLER, JM","MASAIKE, A",0
"KALLMAN, TR","FRONTERA, F",0
"LARA, L","ARBIZZANI, E",1
"SUSUKITA, R","BREWER, J",0
"KRON, RG","WU, KL",1
"WU, H","MIGNOLI, M",1
"TESSERI, A","SHANE, N",0
"ISHISAKI, Y","AWAKI, H",0
"IWAMOTO, K","LUND, N",0
"AXELROD, TS","PETRO, L",0
"GIRARDI, M","BIVIANO, A",1
"SCARAMELLA, R","LIDMAN, C",0
"GREINER, J","PRUGNA, FD",0
"SCHAEFER, B","GURVITS, LI",0
"DICKEY, J","MAEHARA, H",0
"READHEAD, ACS","FREEDMAN, WL",0
"FOSTER, RS","BLOEMEN, H",0
"LIVIO, M","GIOMMI, P",0
"LEIBUNDGUT, B","CRARY, DJ",0
"DONE, C","PRINCE, T",0
"RAWSON, DM","CORNETT, RH",0
"IRWIN, M","WELCH, TMCDL",0
"SAZONOV, S","ORLANDINI, M",0
"PERSIC, M","MARIANI, S",1
"SPOON, HWW","FEUCHTGRUBER, H",0
"FILIPPENKO, AV","STIRPE, GM",1
"VREESWIJK, PM","LEWIS, IJ",1
"WHITE, NE","HOOPER, E",0
"IWAMOTO, K","CRISP, D",0
"SCHAEFER, G","SALEMI, F",0
"ZURITA, C","PAVLENKO, EP",1
"YOSHII, Y","BOEHNHARDT, H",0
"STRATTA, G","BIANCO, CL",0
"FIORE, F","MATTEUZZI, A",1
"MONTUORI, M","HANSKI, M",0
"SAPRU, ML","YADAV, KK",1
"JUSZKIEWICZ, R","FERREIRA, PG",1
"DODD, RJ","BREWER, J",0
"MATTHEWS, K","OPPENHEIMER, BR",1
"SARI, R","LARKIN, JE",0
"HARRISON, F","MCCONNELL, D",0
"LIPMAN, EA","KERVIN, PW",1
"RUSIN, D","KARIDIS, A",0
"BECKER, AC","YOSHIZAWA, M",1
"RYU, D","PEN, UL",0
"YAMASHITA, K","HARMON, BA",0
"NOMOTO, K","ODEWAHN, SC",0
"CLAVEL, J","LEECH, K",1
"JONES, DL","WHITE, GL",0
"PIRO, L","KOMMERS, JM",0
"WILLIAMS, RE","MATSUBARA, Y",0
"HECKMAN, TM","VREESWIJK, PM",0
"MCLEOD, B","PETRY, C",0
"COWIE, LL","MITTAZ, JPD",0
"STUBBS, CW","TAVANI, M",0
"CHANTELL, MC","COVAULT, CE",1
"TAKEUCHI, M","UMEMURA, M",0
"WIJERS, RAMJ","WOOD, P",0
"HOLLENBACH, DJ","THRONSON, H",1
"MANNUCCI, F","R, CB",1
"UIBO, H","BENTO, L",0
"FILIPPENKO, AV","GALYAM, A",0
"HAZARD, C","SUNTZEFF, NB",0
"BASILAKOS, S","WHITE, WJSSDM",0
"YAQOOB, T","MCHARDY, IM",0
"SHANG, ZH","CHEN, Y",0
"JONES, C","FRAIL, DA",0
"GOSS, WM","KRICHBAUM, TP",0
"PIETRONERO, L","THEUREAU, G",0
"FALOMO, R","ROMA, A",0
"A, M","GLICENSTEIN, JF",0
"KITAMURA, A","OHSAKI, T",0
"FEGAN, S","GALLI, MR",0
"LEVINE, AM","BRADT, HV",1
"CARTERLEWIS, DA","KOLLGAARD, RI",0
"BALKOWSKI, C","NONINO, M",0
"LUTTICKE, R","SCHWARZKOPF, U",1
"QUIRRENBACH, A","LOBANOV, AP",1
"KULKARNI, SR","OSTENSEN, R",0
"CAPPI, M","CORSINI, EM",0
"FLEURY, P","IACOUCCI, L",1
"ANTONUCCIODELOGU, V","BOWEN, D",0
"BREUGEL, WV","PENTERICCI, L",0
"HARDCASTLE, MJ","MURRAY, SS",0
