node1,node2,label
"IWASAWA, K","PANAGIA, N",0
"IMPEY, C","WURTZ, R",0
"CLAVEL, J","LEECH, K",1
"PIRAINO, S","ZAND, JI",0
"FISHMAN, G","FENIMORE, E",0
"SINCLAIR, D","CHEN, GF",1
"KATO, M","MIYAMOTO, M",0
"HORNS, D","WILLMER, M",1
"NISHIMURA, J","YANAGITA, S",0
"CLINE, T","DJORGOVSKI, S",1
"DELABROUILLE, J","DOLE, H",0
"NAGANO, M","SAKAKI, N",1
"VIETRI, M","SOFFITTA, P",1
"CARSWELL, RF","AFONSO, C",0
"SCHOMMER, RA","WESTPHAL, JA",0
"ISENBERG, M","YOSHIDA, A",0
"HEISE, J","TURNER, SE",0
"LUND, N","VILLAVER, E",1
"DEMELLO, DF","MARTIN, C",0
"CONDON, JJ","SMITH, BA",0
"FALOMO, R","GUIDORZI, C",0
"GHISELLINI, G","BOETTCHER, M",0
"LOH, EC","ZHANG, XZ",1
"HOESSEL, JG","HODGE, PW",1
"KII, T","ZDZIARSKI, AA",0
"GUAINAZZI, M","LYNE, A",0
"BENNETT, K","HEISE, J",1
"VANGIONIFLAM, E","WOLF, FLAVD",0
"HUCHRA, J","GREEN, A",0
"RIGOPOULOU, D","LEMKE, D",0
"RICHSTONE, D","WU, H",0
"SMALL, IA","MIGNANT, DL",0
"BURDETT, AM","GILLANDERS, GH",1
"HILLAS, AM","MCCULLOUGH, JF",0
"HARTMANN, DH","FISHMAN, J",0
"MALUMUTH, EM","TEPLITZ, H",0
"PRITCHET, CJ","OKE, JB",1
"GILMORE, G","DOUBLIER, V",0
"MADAU, P","SAHU, KC",0
"OWEN, F","JENNESS, T",0
"CARSWELL, RF","GLICENSTEIN, JF",0
"KNIAZEV, AY","ELLISON, SL",0
"WHITE, SDM","SHARPE, J",1
"KROLIK, JH","REICHERT, GA",1
"ELSTON, R","CARLBERG, R",0
"MINNITI, D","HIRASAWA, H",0
"MCKAY, T","LUCAS, RA",0
"RICHSTONE, D","GRILLMAIR, C",1
"CROOM, SM","NUNES, NJ",0
"DOKKUM, PGV","PATAT, F",0
"PARADIJS, JV","SABBADIN, F",0
"BECKER, A","SPOONER, NJC",0
"NICASTRO, L","ORFEI, A",1
"GARILLI, B","RAMELLA, M",0
"OBRIEN, PT","CHENG, FZ",0
"DENG, M","LIPKIN, Y",0
"WALTON, N","WEI, JY",0
"CAGANOFF, S","STANGHELLINI, C",0
"HOLTZMAN, JA","FREEDMAN, WL",1
"MEEGAN, CA","RUTLEDGE, R",0
"QUINN, PJ","TONRY, J",0
"BOUWMAN, J","CERNICHARO, J",0
"BENDER, R","SIMARD, L",0
"MALHOTRA, S","HOGG, D",0
"SKILLMAN, ED","MACRI, L",0
"OKE, JB","SHEPHERD, DS",0
"TAGLIAFERRI, G","OSBORNE, J",0
"PHILLIPS, M","PAHRE, M",0
"TEODORO, L","SCHMOLT, I",1
"BANDAY, A","BENSADOUN, M",0
"HJORTH, J","BERTIN, E",0
"SMITH, DA","MASETTI, N",1
"FRUCHTER, AS","WAMSTEKER, W",0
"BAHCALL, J","GOTTHELF, EV",0
"PHINNEY, ES","ORLANDINI, M",0
"WARK, RM","HARBISON, P",0
"PARADIJS, JV","TELTING, J",1
"BOND, IA","GEHA, M",0
"DONNELLY, RH","DAVIS, D",1
"LANGER, N","BECKERT, T",0
"BELLONI, T","SUN, X",0
"OFEK, EO","ROTTGERING, H",0
"FERGUSON, D","PETRY, C",0
"MCMAHON, RG","BANKS, TS",0
"HAYNES, RF","KNEZEK, P",1
"ZAND, JIT","POLLACCO, DL",0
"XU, W","KLEIN, U",0
"SPYROMILIO, J","CAPACCIOLI, M",0
"CHATY, S","TAVECCHIO, F",0
"KIRKPATRICK, D","MORELLI, E",0
"HARDING, P","BRICENO, C",0
"MOLENDI, S","IWAMOTO, K",0
"MATSUOKA, M","POOLEY, G",0
"BEUERMANN, K","BOATTINI, A",0
"HANLON, LO","FERGUSON, DH",0
"KOERNER, D","LABANTI, C",0
"BORRILL, J","TSAY, W",0
"NAIR, S","BHATTACHARYA, D",0
"JOHNSON, WN","TAKALO, L",0
"AWAKI, H","HAILEY, C",0
"TANVIR, N","SNYDER, JA",0
"WAMSTEKER, W","LEEUW, LL",0
"DANZIGER, IJ","HOOK, R",0
"REYNOLDS, CS","GRANDI, P",0
"GOLENETSKII, S","TORRONI, V",0
"LASENBY, AN","MANDOLESI, N",0
"COVARRUBIAS, R","CHAVES, OL",0
"MATHESON, T","VACCA, W",0
"THOMPSON, RI","SMITH, BA",1
"BARTHELMY, S","TEREKHOV, M",0
"BUCKLEY, D","BUCKLEY, JH",0
"REICHERT, GA","KOLLATSCHNY, W",0
"REFSDAL, S","BUS, SJ",0
"NOVIKOV, ID","NASELSKY, IP",1
"BURKERT, A","SMITH, MD",1
"JANNUZI, BT","KIRKPATRICK, JD",0
"STRAUSS, MA","RAMELLA, M",0
"TINGAY, SJ","BYLEVELD, SE",0
"LAWRENCE, A","SIEBENMORGEN, R",0
"LAWSON, WA","GROOT, P",0
"M, P","J, SL",1
"STEINBERGER, JK","PIVOVAROFF, MJ",0
"CARSWELL, RF","LANZ, T",0
"BOYLE, PJ","SKELTON, P",0
"BARTOLINI, C","HALPERN, JP",0
"PIEMONTE, A","WOUDT, P",0
"BLANCHARD, A","ETTORI, S",0
"SOUCAIL, G","LEECH, K",1
"MURAKAMI, T","FERGUSON, DH",0
"MORIARTYSCHIEVEN, GH","STRATTA, G",0
"SHARPLES, RM","RONEN, S",0
"IWASAWA, K","OHTA, K",0
"NOMOTO, K","YANAGIDA, K",0
"SCHMIDT, GD","KURASZKIEWICZ, JK",0
"COURVOISIER, TJL","GALAMA, TJ",0
"SHANKS, T","STERN, D",0
"MULLER, D","BADRAN, HM",0
"TAVANI, M","PETRY, C",0
"KOLLATSCHNY, W","WANDERS, I",1
"POSTMAN, M","BAUM, WA",0
"YUDA, T","SANUKI, T",0
"GAIDOS, J","SAMBRUNA, R",0
"MCMAHON, RG","PONMAN, TJ",0
"ROUAN, D","OLSEN, LF",0
"ZAND, JI","KORESKO, CD",0
"SPARKS, W","PREGER, B",0
"THIELEMANN, FK","LYNDS, CR",0
"MARSHALL, F","PAUBERT, G",1
"WILSON, AS","BOCHKAREV, NG",0
"CHAKRABARTY, D","KOH, DT",1
"KOO, DC","ILLINGWORTH, GD",1
"LEIGHLY, KM","FAVATA, F",0
"FOCKENBROCK, R","SZYMANSKI, J",0
"IWAMOTO, K","TANIMORI, T",0
"SNYDER, JA","ANDREWS, P",1
"TAKAHASHI, T","KUBO, H",1
"CAPPI, M","GRAV, T",0
"GROS, M","HOBBS, LM",0
"BLOOM, JS","GOLENETSKII, S",0
"FALLON, P","LEE, IY",1
"SCHWOPE, AD","METZNER, A",1
"KRISHNAMURTHI, A","JONES, BF",1
"GWINN, CR","NICOLSON, GD",0
"SZALAY, AS","HOOK, RN",0
"SADLER, EM","VREESWIJK, PM",1
"FREEDMAN, WL","CARRARO, G",0
"MITTAZ, JPD","NUGENT, P",0
"VAUGHAN, B","WILLIAMS, OR",0
"MIZUMOTO, Y","LARSEN, CG",0
"FASSIA, A","BRICENO, C",0
"MORAN, JM","SHEN, ZQ",1
"AXELROD, TS","ALBROW, TPCMD",0
"FEVRE, OL","COLE, S",0
"MARSCHER, AP","GORDO, JB",0
"MATSUOKA, Y","SUZUKI, R",1
"GRINDLAY, JE","MACOMB, D",0
"HELFAND, DJ","TASSONE, G",0
"COOK, KH","TREU, T",0
"IZOTOV, YI","TOLSTOY, E",0
"CHARBONNEL, C","DAPPEN, W",1
"CAPPELLARO, E","WOOD, MA",0
"HUNT, LK","CESARSKY, C",0
"SATO, H","MATSUBARA, BSKY",1
"KUULKERS, E","MATTOX, J",0
"ELLIS, RS","HOLDEN, B",0
"BOEHNHARDT, H","HILLS, J",0
"GOLDMAN, B","PREVOT, L",1
"FEGAN, DJ","MONTAGNI, F",0
"KRISTEN, H","FLETCHER, S",0
"GEAR, WK","ALLER, HD",1
"YADAV, RKS","SAHU, K",0
"BRIGGS, M","SALVATI, M",0
"MASTERSON, C","WEST, M",1
"THOMPSON, C","HARRISON, SRKFA",0
"GRINDLAY, JE","ULMER, M",1
"LATEX, A","HALL, TA",0
"GROOT, PJ","KAISER, ME",0
"BABUL, A","RAUCH, M",0
"FRAIL, DA","RICHARDS, GT",0
"AWAKI, H","CRENSHAW, M",0
"PEDERSEN, H","OLSEN, LF",0
"HOLLAND, W","LILLY, S",0
"IBATA, RA","CHAFFE, FH",0
"KAMEI, S","MESSENGER, B",0
"STEINMETZ, M","LOKEN, C",0
"BOEHNHARDT, H","ANDERSEN, MI",0
"GRILLMAIR, CJ","IDT, W",1
"SCHUECKER, P","REIPRICH, TH",1
"SOKOLSKY, P","LAURENCE, S",0
"CONNER, S","ZHELENKOVA, OP",0
"DANESE, L","SALERNO, E",0
"RAPISARDA, M","SOBRITO, G",0
"WALTMAN, EB","WILLIS, TD",0
"C, M","MOREAU, O",0
"PIAN, E","FRASCATI, RCBI",0
"LACY, M","VENTURA, G",0
"KASSIM, N","PERLEY, R",1
"FERRARA, U","FOCKENBROCK, R",0
"COOK, KH","AUGUSTEIJN, T",0
"SIGL, G","LEMOINE, M",1
"LEVINE, A","FRAIL, D",1
"VIETRI, M","KIRKPATRICK, D",0
"KROLIK, JH","SASAKI, K",0
"MATZNER, CD","CUMMING, A",0
"SUKHANOV, K","CHURAZOV, EM",0
"SCHADE, DJ","BOND, D",0
"SILBERMANN, NA","WEBSTER, AM",0
"VOGES, W","MACHACEK, ME",0
"SCOCCIMARRO, R","HOLZAPFEL, WL",0
"MAIOLINO, R","POMPILIO, F",0
"DJORGOVSKI, SG","ODEWAHN, SC",1
"PARK, HS","WEBSTER, RL",0
"MCMAHON, R","HUTCHINGS, RM",0
"ISAAK, GR","MILLER, BA",1
"ENDT, PM","GOERRES, J",0
"WHITTET, DCB","MOORWOOD, AFM",0
"PERLMUTTER, S","MANTEGAZZA, L",0
"ZAMORANI, G","FIORANI, A",1
"MCCOLLOUGH, ML","RICHARDSON, GA",1
"TUMER, T","WILSON, CW",0
"GRANDI, P","MCHARDY, I",0
"MEREGHETTI, S","HOOFT, FVD",0
"PIAN, E","ENGELS, D",0
"YOKOGAWA, J","TSUJIMOTO, M",1
"OWENS, A","DIETERS, S",0
"KATZ, N","KAISER, N",0
"GOLENETSKII, S","ORR, A",0
"WEN, L","FRONTERA, F",0
"CLEMENTS, DL","BAKER, A",1
"SMAIL, I","SCHMIDT, BP",0
"DRESSLER, A","FERRARESE, NKL",0
"URRY, CM","MODERSKI, R",0
"DADINA, M","GENNARO, G",0
"ZALDARRIAGA, M","CROFT, RAC",0
"FEVRE, OL","SOUCAIL, G",0
"VIKHLININ, A","VRTILEK, J",1
"STETSON, PB","SASSELOV, DD",0
"SCHREIER, EJ","VIGNATI, P",0
"KOO, DC","SMITH, JA",0
"CARTER, D","KOLLATSCHNY, W",0
"GUNN, JE","RENZINI, A",0
"COUCHOT, F","LEMAIRE, JL",0
"KIM, MY","DICKINSON, ME",0
"DIEGO, JM","DIAZ, FJ",0
"BECKER, RH","SPOONER, NJC",0
"ODEWAHN, SC","MORRIS, M",0
"COLPI, M","BALBERG, S",0
"BUNCLARK, PS","JR, AO",0
"BERTIN, E","ALLOIN, D",0
"HERTZ, P","LEAHY, DA",1
"ALVES, DR","BOYLE, B",0
"CHARLES, PA","KABE, S",0
"REPNOW, R","SCHWALM, D",1
"MACRI, L","KOERNER, D",0
"COX, P","BOSELLI, A",0
"SHANKS, T","JOHNSON, RA",0
"WILLOTT, CJ","JAGER, R",0
"YOSHIDA, S","NISHIJIMA, K",0
"KORATKAR, A","MCINTOSH, DH",0
"ABLES, E","PORRATA, RA",1
"MATSUMOTO, H","DUPREE, AK",0
"SOFFNER, T","WOOD, MA",0
"COLLINS, CA","BOUCHET, FR",0
"TOBIN, W","GUIBERT, J",0
"KOYAMA, K","KUBO, H",0
"COLLAR, JI","RAVIGNANI, D",0
"CSABAI, I","SPINRAD, H",0
"PARADIJS, JV","HILL, RJ",0
"PRITCHET, CJ","HARRIS, GLH",0
"SHAPIRO, II","RIX, BAMHW",0
"ALVES, D","MIZUMOTO, Y",0
"BASSANI, L","SPARKS, W",0
"FEGAN, DJ","BERTONE, E",0
"MEI, S","PASCALE, E",0
"SAAR, V","LAUREIJS, R",0
"DAVIES, JK","TINNEY, C",0
"MACKEY, C","BREWER, J",0
"SMAIL, I","YUN, MS",1
"BARTHELMY, S","PACKHAM, C",0
"PENDLETON, GN","MASETTI, N",0
"HO, LC","BENDER, R",1
"MERIGHI, R","MATTAINI, E",0
"CONDON, JJ","YUAN, W",0
"BRIGGS, M","HOUGH, JH",1
"CLINE, TL","HARMON, A",0
"MOULD, JR","CLOCCHIATTI, A",0
"DODD, RJ","MIYAMOTO, M",1
"MCKAY, T","CAWLEY, MF",1
"GARCIAVARGAS, ML","PORCEL, C",0
"BAHCALL, JN","TRIBBLE, R",0
"BOWERS, CW","FILLIPPENKO, A",0
"DIAMOND, PJ","SMITS, DP",0
"OKA, T","KUSHIDA, J",0
"FEROCI, M","METZGER, M",0
"ROSE, J","KERTZMAN, MP",0
"PACKHAM, C","GREEN, SF",1
"IRWIN, M","SMITH, RC",0
"FENDER, RP","PORCAS, RW",0
"SOOD, RK","MASETTI, N",0
"CATANESE, MA","KERTZMAN, M",0
"CLOCCHIATTI, A","CRIDER, A",0
"BROWN, TM","TORRES, G",1
"EZAWA, H","SATO, Y",0
"SUNTZEFF, N","PEREZ, AM",0
"MCMAHON, RG","KILMARTIN, PM",0
"HENLEY, E","PANDHARIPANDE, V",1
"JOHNSON, WN","QUIRRENBACH, A",0
"HILLS, J","PACHECO, R",0
"FENDER, RP","KOSHUT, TM",0
"DRESSLER, A","HOGAN, C",1
"WINKLER, PF","GARNAVICH, P",0
"J, R","P, J",1
"BALLESTER, GE","FORD, H",0
"OOSTERLOO, T","REEDMAN, ARW",0
"BARRAU, A","DENANCE, JP",1
"HELFAND, DJ","BREMER, MN",0
"BROWN, L","SHAVIV, N",1
"CARLBERG, RG","MAIA, MAG",0
"PATTERSON, JR","DICKINSON, JE",0
"ROL, E","GUERRERO, M",0
"CONTI, A","KAVELAARS, JJ",0
"HOLTZMAN, J","WESTPHAL, JA",0
"BAILYN, CD","MEEGAN, C",0
"STERN, D","SAWICKI, M",0
"PORTER, NA","WEST, M",0
"SMITH, VV","THOMPSON, IB",0
"EVANS, RW","TURNER, AM",0
"WOLFE, AM","LAOR, A",0
"CASTROTIRADO, A","GILLI, R",0
"SASAKI, M","SINCLAIR, D",0
"MANCHESTER, RN","GAENSLER, BM",1
"BLAIR, WP","GLASSMAN, TM",0
"WALSH, JR","AFONSO, C",0
"SAUNDERS, W","ROCCAVOLMERANGE, B",0
"ASTONE, P","ALBADA, GDV",0
"LEWIN, W","PARKER, QA",0
"ZAND, JIT","KISHIMOTO, N",0
"VANDEHEI, T","VDAZ, YK",0
"WARD, M","POUNDS, K",1
"SCOTT, DM","KULKARNI, S",0
"LAZZATI, D","MANTEGAZZA, L",0
"TANAKA, Y","MARCONI, A",0
"MENZIES, J","POLLARD, K",1
"VEDOVATO, G","PRODI, GA",1
"CROTTS, APS","IWAMOTO, K",0
"KAWABE, R","BERTARINI, A",0
"TAYLOR, S","KAWACHI, A",0
"ALCOCK, C","RETTER, A",1
"ZOTTI, GD","PALAZZI, E",0
"STECHER, TP","HAN, M",0
"HENLEY, E","SUROWIEC, A",0
"SEMBROSKI, G","BUSSONSGORDO, J",0
"JOHNSON, WN","MACOMB, D",0
"KAVELAARS, JJ","IVANANS, N",0
"LEFFERS, G","ZINK, R",1
"ORLANDINI, M","SOBRITO, G",0
"GROVE, JE","YU, W",0
"MUSHOTZKY, R","QUICK, JFH",0
"PARADIJS, JV","GONZALEZ, JF",1
"CONNOLLY, AJ","DURRET, F",0
"KOVALEVSKY, J","CRIFO, F",1
"GIERLINSKI, M","NAGASE, F",0
"BRUCA, L","TEERIKORPI, P",0
"HILL, RJ","CRISP, D",0
"BEUERMANN, K","GONZALEZ, JF",0
"E, M","F, A",1
"THEAN, AHC","RAGA, AC",0
"GREGG, M","NODA, S",0
"ARNAUD, M","STRATTA, G",0
"STAUFFER, JR","SEEDS, JTHMA",1
"READHEAD, ACS","GONZALEZ, JF",0
"LIDMAN, C","IBBETSON, P",0
"RUTTEN, RGM","CORNELISSE, R",0
"WEHRLE, AE","COMASTRI, A",0
"MUCKE, A","UYANIKER, B",0
"KOUVELIOTOU, C","CASTANDER, FJ",0
"MANNHEIM, K","GAENSICKE, BT",0
"ODA, S","FUJII, Z",0
"PEROLA, GC","VALENTINI, G",0
"COMINSKY, L","ENGOVATOV, D",0
"FABER, SM","MIYAJI, T",0
"RYAN, JM","SULLIVAN, GW",1
"SAKAI, S","CARROLL, SM",0
"HELLSTROM, M","KOHLMEYER, B",1
"WEHRLE, AE","SANTANGELO, A",0
"AXELROD, TS","SMITH, P",0
"BAHCALL, JN","TAKADAHIDAI, M",0
"COMASTRI, A","TESSERI, A",0
"GUNN, JE","COLLINS, C",0
"HOOFT, FVD","MARSHALL, FE",0
"CUSUMANO, G","PEACOCK, A",0
"NELSON, RW","REMILLARD, R",0
"HUCHRA, JP","VOIT, GM",0
"CHIKAWA, M","HAYASHIDA, N",1
"CHENG, RC","P, T",1
"MALKAN, MA","PALAZZI, E",0
"TAMURA, T","THOMPSON, C",0
"FRONTERA, F","TERRELL, J",0
"KAWASAKI, W","GRUBER, R",0
"FRONTERA, F","KASAHARA, K",0
"PETITJEAN, P","PERSI, P",0
"STOCKE, JT","HOLZAPFEL, WL",0
"CLAYTON, GC","PRATT, PPMR",0
"FRONTERA, F","CROPPER, M",0
"MASAIKE, A","MATSUOKA, Y",1
"HOARD, DW","MANTEL, KH",0
"BLANDFORD, R","NEUGEBAUER, G",1
"RAITERI, CM","SOFFITTA, P",0
"HONDA, M","MASEK, GE",0
"STAMM, W","FONSECA, V",1
"GILMORE, G","BUNCLARK, PS",0
"SHAH, RY","BURGARELLA, D",0
"FILIPPENKO, AV","ALEXANDER, FADR",0
"KASHIWAGI, T","SAKO, T",0
"POOLEY, G","BLOOM, J",0
"HILL, RS","DUPREE, AK",0
"SWANK, J","WHITE, NE",0
"STANFORD, SA","GRAINGE, K",0
"PERLEY, R","TORDI, M",0
"BAVDAZ, M","FIUME, PSDD",0
"PAHRE, MA","KELLOGG, KLAM",0
"ELBAZ, D","EFSTATHIOU, GP",0
"KAVANAGH, R","SUROWIEC, A",0
"AL, E","QIU, Y",0
"BOND, IA","HAYAMI, Y",0
"WILLOTT, CJ","DUNCAN, R",0
"POGOSYAN, D","LUPPINO, G",0
"WILLIAMS, GG","MUSSER, J",0
"MATTHEWS, K","CONDON, JJ",1
"WHITE, GJ","GREENHOUSE, MA",0
"JACKSON, PD","BANDAY, A",0
"BERGH, SVD","THOMPSON, IB",0
"GROOT, P","BENN, C",0
"FRUCHTER, AS","KLAYTON, TL",0
"BROADHURST, T","KIPPEN, M",0
"MAZZEI, P","SURACE, C",0
"STAREN, J","OH, S",0
"WILLS, D","WANDERS, I",0
"PIAN, E","CELIDONIO, G",0
"KAMEI, S","HOLDER, J",1
"BRANDT, WN","MCLEOD, KK",0
"VOGES, W","POOLEY, G",0
"OLIVEIRACOSTA, AD","CHILDERS, J",1
"TELLO, C","BENSADOUN, M",1
"MIYAJI, T","IKEBE, Y",0
"SNOWDEN, SL","WILSON, AS",0
"GIOIA, IM","COUCH, WJ",0
"FRENK, CS","BUTCHER, H",0
"FONG, R","PARKER, QA",1
"PINTO, PA","LITTLEFAIR, SP",0
"MATHUR, S","WU, H",0
"FERNADES, AJL","LONGO, F",0
"RICCI, D","BOATTINI, A",0
"LIDMAN, C","HANLEY, C",0
"BERNARD, JP","CRUSSAIRE, JP",1
"WILMS, J","MASSARO, E",0
"SAKANO, M","UGRYUMOV, A",0
"CORNIDE, M","LOPEZ, RJG",1
"LEMOINE, M","SPITE, M",0
"MALKAN, M","SCHARF, C",1
"FENDER, RP","PRINCE, TA",0
"CIMATTI, A","MCCARTHY, P",0
"COCCO, V","DUNCAN, R",0
"LANZ, T","BRUHWEILER, FC",0
"BOYLE, BJ","BECKER, AC",0
"PHILLIPS, TG","LIDMAN, C",0
"NEUFELD, DA","BERNARDIS, PD",0
"FANELLI, MA","DANFORTH, CW",0
"TRAMS, NR","GONZALEZ, G",0
"SAKAI, S","RIESS, AG",0
"STOMPOR, R","BERNARDEAU, F",1
"KROLIK, J","COLLIER, S",1
"BOND, IA","RAMANAMURTHY, PV",0
"HIBINO, K","TANIMORI, T",0
"SALUCCI, P","KENNICUTT, RC",0
"BOER, M","WILDT, PD",0
"NICOLANTONIO, WD","MA, JM",1
"GREGG, MD","HEARNSHAW, JB",0
"GROOT, P","QUINN, JL",0
"STATHAKIS, R","LI, P",0
"TANIMORI, T","SMITH, M",0
"CONNORS, A","TUMER, T",0
"STETSON, PB","ROBINSON, C",0
"HASINGER, G","CHAVARRIA, C",0
"OHSAKI, T","KORESKO, C",0
"KIRSHNER, RP","SOMERVILLE, RS",0
"URRY, CM","ZHANG, SN",0
"HUGHES, PA","MARSCHER, AP",0
"F, C","I, H",0
"MUELLER, P","BLUHM, H",0
"MULCHAEY, JS","TORRONI, V",0
"PROPRIS, RD","FRAIL, DA",0
"LIMAGNE, D","THIEC, PL",0
"SMITH, P","KOLLGAARD, R",1
"CUI, W","MAIN, D",0
"HOPP, U","GRONWALL, C",0
"MATZ, SM","TILANUS, RPJ",0
"CHAPMAN, SC","DIECKMANN, ME",1
"SCODEGGIO, M","LAPPARENT, VD",0
"MATEO, M","MADGWICK, DS",0
"MARSHALL, FE","MARSDEN, D",0
"MAEZAWA, H","SAITO, G",1
"WIJERS, RAMJ","STELLA, L",0
"HASINGER, G","STIRPE, G",0
"STETSON, PB","SUZUKI, A",0
"MILLER, L","RICHARDS, GT",0
"LEIBUNDGUT, B","LOVE, TE",0
"BERGERON, LE","GAL, RR",0
"SHIELDS, JC","MISKEY, CL",0
"YOSHIMURA, K","MAENO, T",1
"NEW, R","MCLEOD, CP",1
"KILMARTIN, PM","BASKETT, L",0
"CASTROTIRADO, A","GIOIA, I",0
"HARTMANN, D","COMASTRI, A",0
"VAUGHAN, B","SHAHBAZ, T",0
"BERGERON, LE","AMSTERDAMPROUST, JVPNA",0
"BECKER, AC","YOSHIZAWA, M",1
"KIRHAKOS, S","SPENCER, RE",0
"GOOBAR, A","FOLTZ, CB",0
"HO, LC","CRENSHAW, M",0
"MELLEMA, G","WALSH, JR",0
"LUBIN, LM","KOOPMANS, LVE",0
"ZAND, JJMIT","KORESKO, C",0
"MAEDA, K","SUNTZEFF, NB",0
"SHAVER, P","LUTZ, D",0
"MASSARO, E","MEWE, R",0
"PETRE, R","GIBSON, BK",0
"PERRIER, C","LAIRD, JB",1
"MARGON, B","AUGUSTEIJN, T",0
"BRADBURY, SM","SALAMON, M",1
"BARTLETT, JG","GENOVA, F",1
"WEBSTER, R","MINCHIN, RF",1
"KNAPP, J","MIZUMOTO, Y",0
"WHITE, NE","GIARRUSSO, S",0
"CIARDULLO, R","KORANYI, D",0
"BECHTOLD, J","STEIDEL, CC",0
"JAUNSEN, AO","THOMPSON, I",0
"MATHLIN, GP","EDMUNDS, MG",1
"ROSCHERR, B","ADAMS, B",1
"RIGOPOULOU, D","NERI, R",1
"SAVAGLIO, S","MORSE, JA",0
"HOGAN, C","CLARIA, JJ",0
"FIORE, F","WILKES, B",0
"YAMAMOTO, S","INATANI, J",1
"SMETTE, A","MARGON, B",0
"IRWIN, M","HOENIG, MD",0
"PLIONIS, CXGM","AKYLAS, T",1
"MUHLI, P","CELIDONIO, G",0
"CLINE, T","MAZETS, EP",0
"PETERSON, BM","RAMELLA, M",0
"NEWMAN, JA","FERRERASE, L",0
"PUCHNAREWICZ, EM","SMITH, MJS",0
"WATERS, LBFM","ROBERTSON, JG",0
"INOUE, H","LIPKIN, Y",0
"WILLIAMS, OR","STROHMAYER, T",0
"MARZKE, RO","MINK, DJ",0
"BLOOM, J","FREDERIKS, DD",0
"GILMORE, G","GLASS, I",1
"BALANTEKIN, A","LAUE, F",0
"YUDA, T","NAITO, T",0
"IBBETSON, P","BALTAY, C",0
"CHALLIS, P","MCLIN, KM",0
"GLAZEBROOK, K","PRICE, RM",0
"RICHER, HB","CARRETTA, E",0
"GILFANOV, M","KREMNEV, RS",0
"GREGG, M","PHELPS, RL",0
"HANLON, LO","YOSHIDA, A",0
"GIOVANNINI, G","PIRO, L",0
"MEREGHETTI, S","TILANUS, RPJ",0
"COMASTRI, A","HAARDT, F",1
"FRUCHTER, A","SCHILIZZI, RT",0
"STRAUSS, MS","MORIONDO, G",0
"NAYLOR, T","KUZNETSOVA, Y",0
"KIM, MY","HOOK, I",0
"KEEBLE, O","PEN, UL",0
"BRITTON, MC","DYK, SDV",0
"FEGAN, DJ","CHAKRABARTY, D",0
"ILLINGWORTH, GD","WEBSTER, RL",0
"LAZZATI, D","MARCONI, A",0
"BLANCO, P","DOUBLIER, V",0
"KOLLATSCHNY, SDW","GRUBER, R",0
"MASSARO, E","GISLER, G",0
"MCLEOD, KK","DEKOOL, M",0
"MOHANTY, S","AFONSO, C",0
"MURANTE, G","NAVARRO, JF",0
"COURVOISIER, TJL","LAINELA, M",1
"NORMAN, ML","CANAVEZES, A",0
"GUARNIERI, A","IANNA, P",0
"CASERTANO, S","WATASE, Y",0
"GREEN, RF","MCCRAY, R",0
"COVINO, S","VOGES, W",0
"SCHWOPE, AD","THOMAS, H",0
"KASPI, S","YANAGISAWA, T",1
"DIETRICH, M","SMITH, IA",0
"CHIOSI, C","JIMENEZVICENTE, J",0
"THORSETT, SE","MORELLI, E",0
"MUECKE, A","FUERST, E",0
"F, C","C, G",1
"YOSHII, Y","BOYLE, B",0
"QUEBERT, J","TOUSSENEL, F",1
"KOO, DC","KESSLER, MF",0
"KUCHINSKI, LE","HOESSEL, JG",0
"HELFAND, DJ","AUGUSTEIJN, T",0
"FRONTERA, F","ROSSO, C",0
"ELVIS, M","BOATTINI, A",0
"JANSSEN, MA","SCARAMUZZI, F",0
"QUINN, PJ","DRAKE, AJ",1
"SEBO, KM","MARCUM, PM",0
"KLYPIN, A","PINKNEY, J",0
"BARTOLINI, C","ANTONELLI, LA",0
"HEIDT, J","BUDINI, G",0
"MACK, KH","PERLEY, R",0
"VIRANI, SN","KIM, DW",0
"CRAM, L","EFSTAHIOU, A",0
"SINCLAIR, MW","KAMENO, S",0
"LOCHNER, JC","OWENS, A",0
"KRATZ, KL","HUGHES, SMG",0
"ELVIS, M","ZDZIARSKI, AA",1
"TAMURA, T","DIPPER, NA",0
"MARINI, A","MODENA, I",1
"MOLENDI, S","GUZIY, S",0
"PEDICHINI, F","PAWL, A",0
"BOND, IH","FLEYSHER, L",0
"FORD, L","GOGUS, E",0
"CARTER, BS","AISO, S",0
"JONES, DL","ROS, E",1
"SHIELDS, JC","COLLIER, S",0
"HOLTEN, JWV","MARINI, A",0
"HEARNSHAW, JB","KILMARTIN, P",0
"THORSETT, SE","KAPER, L",0
"MARSHALL, SL","YANAGISAWA, T",1
"WHITE, DA","IDESAWA, E",0
"PAHRE, MA","KELLOGG, M",0
"FOX, DW","MACKEY, C",0
"BOSIO, S","HORAN, D",0
"AKERLOF, C","UDOMPRASERT, P",0
"TADROS, H","BLAIN, AW",0
"CASPERSON, D","PRIEDHORSKY, B",1
"GALAMA, TJ","HARTLEY, M",1
"URRY, CM","MAKISHIMA, K",0
"ROVETTI, F","MARGONINER, V",0
"DANESE, L","PAHRE, MA",0
"STANEK, KZ","HOGAN, CJ",0
"WOODS, PM","BRICENO, C",0
"BAUM, SA","HALPERN, J",0
